period,series_id,measure,cpi_category,geography,unit,series_type,data_type,value,source_file
2025-01-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,96.61,640103.xlsx
2025-02-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,98.27,640103.xlsx
2025-03-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,96.97,640103.xlsx
2025-04-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,98.16,640103.xlsx
2025-05-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,98.5,640103.xlsx
2025-06-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,98.59,640103.xlsx
2025-07-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.46,640103.xlsx
2025-08-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.47,640103.xlsx
2025-09-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.0,640103.xlsx
2025-10-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.06,640103.xlsx
2025-11-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.96,640103.xlsx
2025-12-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,100.1,640103.xlsx
2026-01-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,99.54,640103.xlsx
2026-02-01,A130394196L,Index Numbers,"Newspapers, books and stationery",Australia,Index Numbers,Original,INDEX,101.73,640103.xlsx
2024-04-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.32,640103.xlsx
2024-05-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.33,640103.xlsx
2024-06-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.97,640103.xlsx
2024-07-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.27,640103.xlsx
2024-08-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,103.12,640103.xlsx
2024-09-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,99.48,640103.xlsx
2024-10-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,99.57,640103.xlsx
2024-11-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,100.45,640103.xlsx
2024-12-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,99.62,640103.xlsx
2025-01-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.28,640103.xlsx
2025-02-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.46,640103.xlsx
2025-03-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,99.91,640103.xlsx
2025-04-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.62,640103.xlsx
2025-05-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.06,640103.xlsx
2025-06-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,100.09,640103.xlsx
2025-07-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.04,640103.xlsx
2025-08-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,100.97,640103.xlsx
2025-09-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,100.0,640103.xlsx
2025-10-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.84,640103.xlsx
2025-11-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,101.67,640103.xlsx
2025-12-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,99.36,640103.xlsx
2026-01-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,103.36,640103.xlsx
2026-02-01,A130394952J,Index Numbers,Books,Australia,Index Numbers,Original,INDEX,102.74,640103.xlsx
2024-04-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,94.66,640103.xlsx
2024-05-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,94.4,640103.xlsx
2024-06-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,94.57,640103.xlsx
2024-07-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,95.11,640103.xlsx
2024-08-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,95.54,640103.xlsx
2024-09-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,95.74,640103.xlsx
2024-10-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,96.35,640103.xlsx
2024-11-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,96.37,640103.xlsx
2024-12-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,95.56,640103.xlsx
2025-01-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,94.44,640103.xlsx
2025-02-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,96.68,640103.xlsx
2025-03-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,95.85,640103.xlsx
2025-04-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,96.84,640103.xlsx
2025-05-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,97.15,640103.xlsx
2025-06-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,98.02,640103.xlsx
2025-07-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,99.86,640103.xlsx
2025-08-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,100.27,640103.xlsx
2025-09-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,100.0,640103.xlsx
2025-10-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,99.38,640103.xlsx
2025-11-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,100.69,640103.xlsx
2025-12-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,100.39,640103.xlsx
2026-01-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,98.08,640103.xlsx
2026-02-01,A130392880W,Index Numbers,"Newspapers, magazines and stationery",Australia,Index Numbers,Original,INDEX,101.34,640103.xlsx
2017-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.75,640103.xlsx
2017-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.92,640103.xlsx
2017-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.42,640103.xlsx
2017-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.96,640103.xlsx
2018-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,88.63,640103.xlsx
2018-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.58,640103.xlsx
2018-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.75,640103.xlsx
2018-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,85.09,640103.xlsx
2018-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.82,640103.xlsx
2018-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.29,640103.xlsx
2018-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.43,640103.xlsx
2018-08-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.1,640103.xlsx
2018-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,85.28,640103.xlsx
2018-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,86.09,640103.xlsx
2018-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,83.27,640103.xlsx
2018-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,94.45,640103.xlsx
2019-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,92.02,640103.xlsx
2019-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,83.13,640103.xlsx
2019-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.79,640103.xlsx
2019-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.27,640103.xlsx
2019-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.96,640103.xlsx
2019-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,85.28,640103.xlsx
2019-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,92.28,640103.xlsx
2019-08-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,86.0,640103.xlsx
2019-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,87.32,640103.xlsx
2019-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.8,640103.xlsx
2019-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,84.28,640103.xlsx
2019-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,96.63,640103.xlsx
2020-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,95.55,640103.xlsx
2020-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.72,640103.xlsx
2020-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,84.25,640103.xlsx
2020-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,86.56,640103.xlsx
2020-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,84.88,640103.xlsx
2020-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,84.54,640103.xlsx
2020-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.59,640103.xlsx
2020-08-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.17,640103.xlsx
2020-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.09,640103.xlsx
2020-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.17,640103.xlsx
2020-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,79.49,640103.xlsx
2020-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,88.7,640103.xlsx
2021-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,86.4,640103.xlsx
2021-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,79.55,640103.xlsx
2021-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,78.29,640103.xlsx
2021-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.91,640103.xlsx
2021-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,77.8,640103.xlsx
2021-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.16,640103.xlsx
2021-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.03,640103.xlsx
2021-08-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,79.75,640103.xlsx
2021-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,83.41,640103.xlsx
2021-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,84.75,640103.xlsx
2021-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,81.3,640103.xlsx
2021-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.99,640103.xlsx
2022-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,91.68,640103.xlsx
2022-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,80.34,640103.xlsx
2022-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.27,640103.xlsx
2022-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.7,640103.xlsx
2022-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,82.99,640103.xlsx
2022-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,87.43,640103.xlsx
2022-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,90.66,640103.xlsx
2022-08-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,86.12,640103.xlsx
2022-09-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,93.92,640103.xlsx
2022-10-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,87.91,640103.xlsx
2022-11-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,91.63,640103.xlsx
2022-12-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,116.41,640103.xlsx
2023-01-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,108.09,640103.xlsx
2023-02-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,92.29,640103.xlsx
2023-03-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,93.7,640103.xlsx
2023-04-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,100.35,640103.xlsx
2023-05-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,89.04,640103.xlsx
2023-06-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,98.74,640103.xlsx
2023-07-01,A130391830F,Index Numbers,Holiday travel and accommodation,Australia,Index Numbers,Original,INDEX,95.48,640103.xlsx
