food_key,classification,derivation,food_name,canonical_name,basis,energy_kj,energy_kcal,protein_g,fat_total_g,carbohydrates_g,sugars_g,fibre_g,sodium_mg,calcium_mg,iron_mg,source
F007029,18103,Recipe,"Pork, loin roast, untrimmed, baked, no added fat",pork loin roast untrimmed baked,per_100_g,1093.0,261.23,28.8,16.3,0.0,0.0,0.0,55.0,6.0,0.49,AFCD Release 3
F007074,18103,Analysed,"Pork, round mini roast, separable fat, raw",pork round mini roast separable,per_100_g,1842.0,440.25,11.3,44.6,0.0,0.0,0.0,38.0,5.0,0.64,AFCD Release 3
F007073,18103,Analysed,"Pork, round mini roast, separable fat, baked, no added fat",pork round mini roast separable baked,per_100_g,1961.0,468.69,16.3,45.5,0.0,0.0,0.0,54.0,6.0,1.45,AFCD Release 3
F007077,18103,Analysed,"Pork, round mini roast, lean, raw",pork round mini roast,per_100_g,444.0,106.12,23.7,1.1,0.0,0.0,0.0,50.0,4.0,0.83,AFCD Release 3
F007076,18103,Analysed,"Pork, round mini roast, lean, baked, no added fat",pork round mini roast baked,per_100_g,682.0,163.0,34.7,2.5,0.0,0.0,0.0,54.0,6.0,1.35,AFCD Release 3
F007092,18103,Analysed,"Pork, scotch roast, separable fat, raw",pork scotch roast separable,per_100_g,2124.0,507.65,10.7,52.5,0.0,0.0,0.0,30.0,8.0,0.56,AFCD Release 3
F007091,18103,Analysed,"Pork, scotch roast, separable fat, baked, no added fat",pork scotch roast separable baked,per_100_g,2076.0,496.18,12.2,50.5,0.0,0.0,0.0,41.0,9.0,0.88,AFCD Release 3
F007094,18103,Analysed,"Pork, scotch roast, lean, raw",pork scotch roast,per_100_g,631.0,150.81,20.6,7.6,0.0,0.0,0.0,49.0,4.0,0.78,AFCD Release 3
F007093,18103,Analysed,"Pork, scotch roast, lean, baked, no added fat",pork scotch roast baked,per_100_g,964.0,230.4,30.6,12.0,0.0,0.0,0.0,57.0,8.0,1.35,AFCD Release 3
F007089,18103,Recipe,"Pork, scotch roast, untrimmed, raw",pork scotch roast untrimmed,per_100_g,893.0,213.43,18.9,15.4,0.0,0.0,0.0,46.0,5.0,0.74,AFCD Release 3
F007087,18103,Recipe,"Pork, scotch roast, untrimmed, baked, no added fat",pork scotch roast untrimmed baked,per_100_g,1024.0,244.74,29.6,14.1,0.0,0.0,0.0,56.0,8.0,1.32,AFCD Release 3
F007117,18103,Recipe,"Pork, spare ribs, untrimmed, raw",pork spare rib untrimmed,per_100_g,1198.0,286.33,18.1,24.0,0.0,0.0,0.0,43.0,12.0,0.4,AFCD Release 3
F007113,18103,Recipe,"Pork, spare ribs, untrimmed, baked, no added fat",pork spare rib untrimmed baked,per_100_g,1663.0,397.47,27.4,32.4,0.0,0.0,0.0,54.0,17.0,0.6,AFCD Release 3
F007108,18103,Estimated,"Pork, spare ribs, marinated, baked, roasted, fried, grilled or BBQ'd, fat not further defined",pork spare rib marinated baked roasted fried grilled or bbq not further defined,per_100_g,1480.0,353.73,23.4,27.0,5.1,4.3,0.1,487.0,13.0,0.47,AFCD Release 3
F002769,18301,Analysed,"Chicken, separable fat, composite, raw",chicken separable composite,per_100_g,2392.0,571.7,5.1,62.3,0.0,0.0,0.0,22.0,9.0,0.7,AFCD Release 3
F002767,18301,Analysed,"Chicken, separable fat, composite, baked or roasted, no added fat",chicken separable composite baked or roasted,per_100_g,1891.0,451.96,9.8,46.6,0.0,0.0,0.0,51.0,11.0,0.9,AFCD Release 3
F002768,18301,Recipe,"Chicken, separable fat, composite, cooked, no added fat",chicken separable composite,per_100_g,2899.0,692.88,6.2,75.5,0.0,0.0,0.0,19.0,9.0,0.76,AFCD Release 3
F002773,18301,Analysed,"Chicken, skin, composite, raw",chicken skin composite,per_100_g,1515.0,362.09,12.7,35.1,0.0,0.0,0.0,43.0,13.0,0.7,AFCD Release 3
F002771,18301,Analysed,"Chicken, skin, composite, baked, no added fat",chicken skin composite baked,per_100_g,1818.0,434.51,22.3,38.9,0.0,0.0,0.0,78.0,54.0,1.2,AFCD Release 3
F002772,18301,Analysed,"Chicken, skin, composite, casseroled, no added fat",chicken skin composite casseroled,per_100_g,1742.0,416.35,18.0,38.8,0.0,0.0,0.0,51.0,13.0,0.9,AFCD Release 3
F002568,18301,Analysed,"Chicken, barbecued, with skin",chicken barbecued skin,per_100_g,806.0,192.64,27.5,8.9,0.0,0.0,1.1,430.0,10.0,0.47,AFCD Release 3
F002594,18301,Analysed,"Chicken, breast, lean flesh, raw",chicken breast flesh,per_100_g,412.0,98.47,22.5,0.8,0.0,0.0,0.0,48.0,4.0,0.26,AFCD Release 3
F002590,18301,Analysed,"Chicken, breast, lean flesh, baked, no added fat",chicken breast flesh baked,per_100_g,637.0,152.25,29.0,3.9,0.0,0.0,0.0,46.0,9.0,0.5,AFCD Release 3
F002593,18301,Analysed,"Chicken, breast, lean flesh, grilled, no added fat",chicken breast flesh grilled,per_100_g,598.0,142.93,29.8,2.5,0.0,0.0,0.0,43.0,5.0,0.4,AFCD Release 3
F002592,18301,Analysed,"Chicken, breast, lean flesh, fried, no added fat",chicken breast flesh fried,per_100_g,663.0,158.46,34.5,1.8,0.7,0.7,0.0,55.0,5.0,0.37,AFCD Release 3
F002591,18301,Analysed,"Chicken, breast, lean flesh, casseroled, no added fat",chicken breast flesh casseroled,per_100_g,596.0,142.45,27.0,3.7,0.0,0.0,0.0,41.0,11.0,0.4,AFCD Release 3
F002597,18301,Recipe,"Chicken, breast, lean flesh, skin & fat, raw",chicken breast flesh skin,per_100_g,666.0,159.18,20.2,8.7,0.0,0.0,0.0,46.0,6.0,0.34,AFCD Release 3
F002595,18301,Recipe,"Chicken, breast, lean flesh, skin & fat, baked, no added fat",chicken breast flesh skin baked,per_100_g,808.0,193.12,27.8,9.1,0.0,0.0,0.0,48.0,13.0,0.57,AFCD Release 3
F002647,18301,Analysed,"Chicken, drumstick, lean flesh, raw",chicken drumstick flesh,per_100_g,492.0,117.59,18.5,4.8,0.0,0.0,0.0,71.0,10.0,0.6,AFCD Release 3
F002645,18301,Analysed,"Chicken, drumstick, lean flesh, baked, no added fat",chicken drumstick flesh baked,per_100_g,830.0,198.37,29.9,8.5,0.4,0.4,0.0,120.0,24.0,1.6,AFCD Release 3
F002646,18301,Analysed,"Chicken, drumstick, lean flesh, casseroled, no added fat",chicken drumstick flesh casseroled,per_100_g,730.0,174.47,28.6,6.6,0.0,0.0,0.0,74.0,17.0,0.9,AFCD Release 3
F002650,18301,Recipe,"Chicken, drumstick, lean flesh, skin & fat, raw",chicken drumstick flesh skin,per_100_g,645.0,154.16,17.6,9.3,0.0,0.0,0.0,67.0,10.0,0.61,AFCD Release 3
F002648,18301,Recipe,"Chicken, drumstick, lean flesh, skin & fat, baked, no added fat",chicken drumstick flesh skin baked,per_100_g,993.0,237.33,28.5,13.6,0.3,0.3,0.0,113.0,28.0,1.53,AFCD Release 3
F002649,18301,Recipe,"Chicken, drumstick, lean flesh, skin & fat, casseroled, no added fat",chicken drumstick flesh skin casseroled,per_100_g,889.0,212.48,26.9,11.6,0.0,0.0,0.0,70.0,16.0,0.9,AFCD Release 3
F002739,18301,Analysed,"Chicken, mince, raw",chicken mince,per_100_g,404.0,96.56,21.4,1.1,0.0,0.0,0.0,49.0,4.0,0.39,AFCD Release 3
F009831,18301,Recipe,"Chicken, mince, fried, no added fat",chicken mince fried,per_100_g,532.0,127.15,28.1,1.4,0.0,0.0,0.0,52.0,6.0,0.46,AFCD Release 3
F002806,18301,Analysed,"Chicken, thigh, lean flesh, raw",chicken thigh flesh,per_100_g,436.0,104.21,19.1,3.0,0.0,0.0,0.0,64.0,6.0,0.56,AFCD Release 3
F002804,18301,Analysed,"Chicken, thigh, lean flesh, baked, no added fat",chicken thigh flesh baked,per_100_g,733.0,175.19,24.2,8.7,0.0,0.0,0.0,76.0,18.0,0.9,AFCD Release 3
F002805,18301,Analysed,"Chicken, thigh, lean flesh, casseroled, no added fat",chicken thigh flesh casseroled,per_100_g,810.0,193.59,26.3,9.8,0.0,0.0,0.0,62.0,15.0,0.9,AFCD Release 3
F009806,18301,Analysed,"Chicken, thigh, lean flesh, fried, no added fat",chicken thigh flesh fried,per_100_g,662.0,158.22,27.6,5.2,0.0,0.0,0.0,84.0,8.0,0.82,AFCD Release 3
F002809,18301,Recipe,"Chicken, thigh, lean flesh, skin & fat, raw",chicken thigh flesh skin,per_100_g,898.0,214.63,16.0,16.9,0.0,0.0,0.0,54.0,7.0,0.6,AFCD Release 3
F002807,18301,Recipe,"Chicken, thigh, lean flesh, skin & fat, baked, no added fat",chicken thigh flesh skin baked,per_100_g,987.0,235.9,23.1,16.1,0.0,0.0,0.0,74.0,23.0,0.94,AFCD Release 3
F002808,18301,Recipe,"Chicken, thigh, lean flesh, skin & fat, casseroled, no added fat",chicken thigh flesh skin casseroled,per_100_g,1044.0,249.52,24.1,17.1,0.0,0.0,0.0,58.0,14.0,0.89,AFCD Release 3
F002849,18301,Analysed,"Chicken, wing, lean flesh, raw",chicken wing flesh,per_100_g,470.0,112.33,18.7,4.1,0.0,0.0,0.0,66.0,13.0,0.4,AFCD Release 3
F002847,18301,Analysed,"Chicken, wing, lean flesh, baked, no added fat",chicken wing flesh baked,per_100_g,810.0,193.59,30.9,7.7,0.0,0.0,0.0,84.0,13.0,0.7,AFCD Release 3
F002848,18301,Analysed,"Chicken, wing, lean flesh, casseroled, no added fat",chicken wing flesh casseroled,per_100_g,800.0,191.2,27.9,8.8,0.0,0.0,0.0,70.0,13.0,0.7,AFCD Release 3
F002852,18301,Recipe,"Chicken, wing, lean flesh, skin & fat, raw",chicken wing flesh skin,per_100_g,917.0,219.17,16.1,17.4,0.0,0.0,0.0,56.0,13.0,0.52,AFCD Release 3
F002850,18301,Recipe,"Chicken, wing, lean flesh, skin & fat, baked, no added fat",chicken wing flesh skin baked,per_100_g,1116.0,266.73,28.2,17.2,0.0,0.0,0.0,81.0,24.0,0.83,AFCD Release 3
F002851,18301,Recipe,"Chicken, wing, lean flesh, skin & fat, casseroled, no added fat",chicken wing flesh skin casseroled,per_100_g,1085.0,259.32,24.9,17.9,0.0,0.0,0.0,64.0,13.0,0.75,AFCD Release 3
F002755,18906,Analysed,"Chicken, nugget, purchased frozen, baked, no added fat",chicken nugget purchased baked,per_100_g,1124.0,268.64,14.1,15.2,17.8,0.8,1.6,610.0,12.0,0.7,AFCD Release 3
F002752,18906,Imputed,"Chicken, nugget, purchased from independent takeaway & fast food chain, fried, undefined oil",chicken nugget purchased from independent takeaway fast food chain fried undefined oil,per_100_g,1103.0,263.62,13.1,15.8,16.8,0.0,1.1,740.0,13.0,0.74,AFCD Release 3
F002751,18906,Imputed,"Chicken, nugget, purchased from fast food chain, grilled",chicken nugget purchased from fast food chain grilled,per_100_g,818.0,195.51,14.8,5.9,19.9,0.9,1.3,434.0,13.0,0.74,AFCD Release 3
F002559,18906,Analysed,"Chicken piece, flesh, skin & fat, coated, fast food outlet, fried",chicken flesh skin coated fast food outlet fried,per_100_g,1097.0,262.19,23.2,14.4,9.5,0.0,1.0,670.0,31.0,0.83,AFCD Release 3
F009790,18905,Analysed,"Chicken, schnitzel, baked without fat",chicken schnitzel baked without,per_100_g,868.0,207.46,16.5,9.6,13.1,2.1,1.7,529.0,8.0,0.5,AFCD Release 3
F009307,18302,Analysed,"Turkey, breast, lean flesh, raw",turkey breast flesh,per_100_g,490.0,117.11,21.6,3.3,0.0,0.0,0.0,240.0,7.0,0.4,AFCD Release 3
F009306,18302,Analysed,"Turkey, breast, lean flesh, baked, no added fat",turkey breast flesh baked,per_100_g,648.0,154.88,29.4,4.0,0.0,0.0,0.0,210.0,8.0,0.6,AFCD Release 3
F009309,18302,Analysed,"Turkey, breast, lean flesh, skin & fat, raw",turkey breast flesh skin,per_100_g,663.0,158.46,20.4,8.5,0.0,0.0,0.0,217.0,7.0,0.56,AFCD Release 3
F009308,18302,Analysed,"Turkey, breast, lean flesh, skin & fat, baked, no added fat",turkey breast flesh skin baked,per_100_g,809.0,193.36,27.7,9.2,0.0,0.0,0.0,199.0,8.0,0.71,AFCD Release 3
F009320,18302,Analysed,"Turkey, hindquarter, lean flesh, raw",turkey hindquarter flesh,per_100_g,510.0,121.89,18.4,5.3,0.0,0.0,0.0,260.0,7.0,1.2,AFCD Release 3
F009319,18302,Analysed,"Turkey, hindquarter, lean flesh, baked, no added fat",turkey hindquarter flesh baked,per_100_g,714.0,170.65,26.8,7.0,0.0,0.0,0.0,170.0,9.0,2.1,AFCD Release 3
F009322,18302,Analysed,"Turkey, hindquarter, lean flesh, skin & fat, raw",turkey hindquarter flesh skin,per_100_g,782.0,186.9,18.6,12.6,0.0,0.0,0.0,237.0,10.0,1.3,AFCD Release 3
F009321,18302,Analysed,"Turkey, hindquarter, lean flesh, skin & fat, baked, no added fat",turkey hindquarter flesh skin baked,per_100_g,911.0,217.73,25.6,12.9,0.0,0.0,0.0,165.0,10.0,2.04,AFCD Release 3
F003642,18302,Analysed,"Duck, skin & fat, raw",duck skin,per_100_g,2352.0,562.14,9.5,59.2,0.0,0.0,0.0,34.0,3.0,0.45,AFCD Release 3
F003641,18302,Analysed,"Duck, skin & fat, baked, no added fat",duck skin baked,per_100_g,2016.0,481.84,13.4,48.3,0.0,0.0,0.0,60.0,3.0,1.3,AFCD Release 3
F009805,18302,Analysed,"Duck, breast, lean flesh, raw",duck breast flesh,per_100_g,383.0,91.54,21.2,0.6,0.0,0.0,0.0,60.0,4.0,3.2,AFCD Release 3
F009819,18302,Recipe,"Duck, breast, lean, fried, no added fat",duck breast fried,per_100_g,504.0,120.46,28.0,0.8,0.0,0.0,0.0,63.0,5.0,3.79,AFCD Release 3
F003632,18302,Analysed,"Duck, lean flesh, raw",duck flesh,per_100_g,506.0,120.94,17.8,5.5,0.0,0.0,0.0,91.0,7.0,1.8,AFCD Release 3
F003631,18302,Recipe,"Duck, lean flesh, baked, no added fat",duck flesh baked,per_100_g,511.0,122.13,28.3,0.8,0.0,0.0,0.0,64.0,5.0,3.84,AFCD Release 3
F003634,18302,Recipe,"Duck, lean flesh, skin & fat, raw",duck flesh skin,per_100_g,1585.0,378.82,13.0,36.9,0.0,0.0,0.0,58.0,5.0,1.01,AFCD Release 3
F003633,18302,Estimated,"Duck, lean flesh, skin & fat, baked, no added fat",duck flesh skin baked,per_100_g,1750.0,418.26,17.3,39.4,0.0,0.0,0.0,62.0,6.0,1.21,AFCD Release 3
F007570,18303,Analysed,"Quail, lean flesh & skin, raw",quail flesh skin,per_100_g,722.0,172.56,18.5,11.0,0.0,0.0,0.0,45.0,6.0,1.3,AFCD Release 3
F007569,18303,Analysed,"Quail, lean flesh & skin, baked, no added fat",quail flesh skin baked,per_100_g,826.0,197.42,27.7,9.6,0.0,0.0,0.0,58.0,16.0,1.8,AFCD Release 3
F003776,18303,Analysed,"Emu, fan fillet, raw",emu fan fillet,per_100_g,486.0,116.16,24.7,1.8,0.0,0.0,0.0,43.0,4.0,3.6,AFCD Release 3
F003779,18303,Analysed,"Emu, steak, as purchased, raw",emu steak as purchased,per_100_g,490.0,117.11,23.4,2.5,0.0,0.0,0.0,50.0,4.0,3.85,AFCD Release 3
F003778,18303,Recipe,"Emu, steak, as purchased, fried, no added fat",emu steak as purchased fried,per_100_g,644.0,153.92,30.8,3.3,0.0,0.0,0.0,53.0,5.0,4.56,AFCD Release 3
F004787,18201,Analysed,"Kangaroo, loin fillet, raw",kangaroo loin fillet,per_100_g,397.0,94.89,21.4,0.9,0.0,0.0,0.0,40.0,3.0,3.4,AFCD Release 3
F004786,18201,Analysed,"Kangaroo, loin fillet, grilled, no added fat",kangaroo loin fillet grilled,per_100_g,556.0,132.89,30.1,1.2,0.0,0.0,0.0,44.0,4.0,4.1,AFCD Release 3
F004790,18201,Analysed,"Kangaroo, rump, raw",kangaroo rump,per_100_g,373.0,89.15,20.3,0.8,0.0,0.0,0.0,47.0,3.0,2.3,AFCD Release 3
F004789,18201,Analysed,"Kangaroo, rump, baked, no added fat",kangaroo rump baked,per_100_g,669.0,159.9,33.9,2.5,0.0,0.0,0.0,51.0,4.0,4.2,AFCD Release 3
F009791,18201,Analysed,"Kangaroo, steak, as purchased, raw",kangaroo steak as purchased,per_100_g,426.0,101.82,22.5,1.0,0.4,0.4,0.0,40.0,4.0,3.1,AFCD Release 3
F009815,18201,Recipe,"Kangaroo, steak, as purchased, fried, no added fat",kangaroo steak as purchased fried,per_100_g,655.0,156.55,34.6,1.5,0.6,0.6,0.0,52.0,6.0,4.53,AFCD Release 3
F004793,18201,Analysed,"Kangaroo, tail, raw",kangaroo tail,per_100_g,381.0,91.06,20.0,1.1,0.0,0.0,0.0,140.0,13.0,1.7,AFCD Release 3
F004792,18201,Recipe,"Kangaroo, tail, cooked, no added fat",kangaroo tail,per_100_g,464.0,110.9,24.4,1.3,0.0,0.0,0.0,145.0,14.0,2.07,AFCD Release 3
F006282,18303,Analysed,"Ostrich, fan fillet, raw",ostrich fan fillet,per_100_g,424.0,101.34,23.4,0.7,0.0,0.0,0.0,53.0,3.0,2.3,AFCD Release 3
F006283,18303,Analysed,"Ostrich, moon steak, raw",ostrich moon steak,per_100_g,455.0,108.75,23.7,1.4,0.0,0.0,0.0,52.0,3.0,2.8,AFCD Release 3
F006698,18303,Analysed,"Pigeon (squab), whole, raw",pigeon squab,per_100_g,1219.0,291.35,16.2,25.5,0.0,0.0,0.0,68.0,13.0,2.4,AFCD Release 3
F010381,18303,Recipe,"Pigeon (squab), meat, cooked",pigeon squab meat,per_100_g,1681.0,401.77,22.3,35.2,0.0,0.0,0.0,75.0,17.0,2.98,AFCD Release 3
F003299,33101,Analysed,"Crocodile, back leg, raw",crocodile back leg,per_100_g,455.0,108.75,22.0,2.2,0.0,0.0,0.0,70.0,6.0,0.3,AFCD Release 3
F003301,33101,Analysed,"Crocodile, tail fillet, raw",crocodile tail fillet,per_100_g,442.0,105.64,22.5,1.6,0.0,0.0,0.0,51.0,6.0,0.0,AFCD Release 3
F009793,33101,Analysed,"Crocodile, steak, as purchased, raw",crocodile steak as purchased,per_100_g,406.0,97.04,20.6,1.5,0.0,0.0,0.0,53.0,6.0,0.39,AFCD Release 3
F009817,33101,Recipe,"Crocodile, steak, as purchased, fried, no added fat",crocodile steak as purchased fried,per_100_g,677.0,161.81,34.4,2.5,0.0,0.0,0.0,88.0,10.0,0.65,AFCD Release 3
F002709,18401,Analysed,"Chicken, liver, raw",chicken liver,per_100_g,466.0,111.38,16.9,4.8,0.0,0.0,0.0,66.0,4.0,9.8,AFCD Release 3
F002708,18401,Recipe,"Chicken, liver, fried, added butter",chicken liver fried butter,per_100_g,746.0,178.3,20.2,10.9,0.0,0.0,0.0,115.0,6.0,11.06,AFCD Release 3
F005021,18401,Analysed,"Lamb, liver, grilled, no added fat",lamb liver grilled,per_100_g,788.0,188.34,21.5,10.2,2.6,0.0,0.0,73.0,6.0,11.0,AFCD Release 3
F000228,18601,Analysed,"Bacon, middle rasher, untrimmed, raw",bacon middle rasher untrimmed,per_100_g,1310.0,313.1,15.4,28.2,0.2,0.2,0.0,1274.0,4.0,0.43,AFCD Release 3
F000227,18601,Recipe,"Bacon, middle rasher, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",bacon middle rasher untrimmed baked roasted fried grilled or bbq,per_100_g,1747.0,417.54,20.6,37.6,0.3,0.3,0.0,1528.0,4.0,0.46,AFCD Release 3
F000224,18601,Analysed,"Bacon, middle rasher, separable lean, fried, no added fat",bacon middle rasher separable fried,per_100_g,858.0,205.07,31.2,8.5,0.8,0.8,0.0,2200.0,10.0,0.73,AFCD Release 3
F000223,18601,Analysed,"Bacon, middle rasher, separable fat, fried, no added fat",bacon middle rasher separable fried,per_100_g,3204.0,765.78,11.6,81.1,0.4,0.4,0.0,1000.0,4.0,0.29,AFCD Release 3
F000231,18601,Analysed,"Bacon, shortcut, as purchased without rind, fried, no added fat",bacon shortcut as purchased without rind fried,per_100_g,1046.0,250.0,30.4,13.9,0.9,0.9,0.0,2000.0,8.0,0.64,AFCD Release 3
F004299,18602,Analysed,"Ham, leg, lean",ham leg,per_100_g,467.0,111.62,17.0,2.5,2.0,0.8,1.8,1250.0,9.0,0.62,AFCD Release 3
F007459,18602,Analysed,Prosciutto,prosciutto,per_100_g,1224.0,292.54,30.8,18.8,0.3,0.3,0.0,1700.0,10.0,0.84,AFCD Release 3
F004025,18502,Analysed,"Frankfurt, cooked",frankfurt,per_100_g,942.0,225.14,14.3,17.0,3.4,0.2,1.8,770.0,33.0,2.3,AFCD Release 3
F008112,18501,Analysed,"Sausage, beef, raw",sausage beef,per_100_g,987.0,235.9,14.5,18.7,2.9,0.4,0.0,740.0,12.0,1.3,AFCD Release 3
F008106,18501,Analysed,"Sausage, beef, fried, no added fat",sausage beef fried,per_100_g,1031.0,246.42,16.4,18.4,4.0,0.4,0.4,788.0,11.0,1.37,AFCD Release 3
F008107,18501,Analysed,"Sausage, beef, grilled, no added fat",sausage beef grilled,per_100_g,911.0,217.73,17.2,14.9,3.8,0.4,0.2,795.0,9.0,1.31,AFCD Release 3
F008119,18501,Analysed,"Sausage, chicken, plain, fried, no added fat",sausage chicken fried,per_100_g,841.0,201.0,18.2,12.0,4.9,0.8,0.6,736.0,19.0,0.89,AFCD Release 3
F008116,18501,Estimated,"Sausage, chicken, flavoured, fried, no added fat",sausage chicken flavoured fried,per_100_g,841.0,201.0,18.2,12.0,4.9,0.8,0.6,844.0,19.0,0.89,AFCD Release 3
F008137,18501,Analysed,"Sausage, lamb, plain, fried, no added fat",sausage lamb fried,per_100_g,946.0,226.1,15.6,16.1,4.9,1.3,0.4,1050.0,11.0,1.37,AFCD Release 3
F008136,18501,Analysed,"Sausage, lamb, flavoured, fried, no added fat",sausage lamb flavoured fried,per_100_g,946.0,226.1,15.6,16.1,4.9,1.3,0.4,770.0,11.0,1.37,AFCD Release 3
F008143,18501,Analysed,"Sausage, pork, fried, no added fat",sausage pork fried,per_100_g,1083.0,258.84,16.5,19.4,4.5,0.7,1.4,763.0,14.0,1.6,AFCD Release 3
F008126,18603,Analysed,"Sausage, chorizo, uncooked",sausage chorizo,per_100_g,1183.0,282.74,20.1,22.1,1.2,0.8,0.5,1100.0,12.0,1.5,AFCD Release 3
F008125,18603,Recipe,"Sausage, chorizo, fried, no added fat",sausage chorizo fried,per_100_g,1245.0,297.56,21.2,23.3,1.3,0.8,0.5,868.0,11.0,1.03,AFCD Release 3
F007814,18603,Analysed,"Salami, danish",salami danish,per_100_g,1858.0,444.07,19.6,40.2,1.2,0.8,0.0,1485.0,20.0,1.5,AFCD Release 3
F007815,18603,Analysed,"Salami, hungarian",salami hungarian,per_100_g,1783.0,426.15,21.6,37.4,0.9,0.0,0.0,1730.0,22.0,2.4,AFCD Release 3
F007816,18603,Analysed,"Salami, mettwurst",salami mettwurst,per_100_g,1791.0,428.06,21.9,37.5,0.8,0.5,0.0,1535.0,18.0,2.7,AFCD Release 3
F007817,18603,Analysed,"Salami, milano",salami milano,per_100_g,1781.0,425.67,21.7,36.9,2.2,1.0,0.0,1495.0,28.0,2.1,AFCD Release 3
F007819,18603,Analysed,"Salami, pepperoni",salami pepperoni,per_100_g,1774.0,424.0,23.5,36.1,1.6,0.8,0.0,1400.0,22.0,2.8,AFCD Release 3
F007818,18603,Analysed,"Salami, all varieties, raw",salami all variety,per_100_g,1445.0,345.36,21.9,28.3,0.4,0.0,0.5,1500.0,21.0,1.7,AFCD Release 3
F002756,18605,Analysed,"Chicken, processed luncheon meat, low or reduced fat",chicken processed luncheon meat or,per_100_g,483.0,115.44,20.0,1.2,4.4,0.2,0.2,760.0,8.0,0.39,AFCD Release 3
F000544,18606,Analysed,"Beef, corned, canned",beef corned,per_100_g,957.0,228.73,21.5,15.7,0.3,0.3,0.7,750.0,6.0,2.0,AFCD Release 3
F001322,18606,Analysed,"Braised steak & onions, canned",braised steak onion,per_100_g,264.0,63.1,7.2,1.6,4.5,1.0,0.8,380.0,12.0,0.55,AFCD Release 3
F006675,13405,Analysed,"Pie, steak & kidney, canned",pie steak kidney,per_100_g,693.0,165.63,10.0,7.7,13.6,0.6,0.9,230.0,7.0,1.4,AFCD Release 3
F009450,18606,Analysed,"Sausages & vegetables, canned",sausage vegetable,per_100_g,283.0,67.64,4.0,2.1,7.8,2.2,0.9,320.0,10.0,0.53,AFCD Release 3
F008740,18606,Analysed,"Spam, canned",spam,per_100_g,1238.0,295.89,14.2,26.1,1.9,1.2,0.0,920.0,5.0,0.51,AFCD Release 3
F009452,18606,Analysed,"Steak & vegetables, canned",steak vegetable,per_100_g,258.0,61.66,4.4,1.9,6.2,1.8,1.2,320.0,12.0,0.62,AFCD Release 3
F002983,22203,Analysed,"Coconut, fresh, mature fruit, flesh",coconut mature fruit flesh,per_100_g,1396.0,333.65,3.8,32.8,3.3,2.9,8.1,5.0,7.0,0.4,AFCD Release 3
F002985,22203,Analysed,"Coconut, fresh, young or immature, flesh",coconut young or immature flesh,per_100_g,353.0,84.37,1.6,5.6,7.0,4.0,0.5,6.0,18.0,0.6,AFCD Release 3
F002984,22203,Analysed,"Coconut, fresh, mature, water or juice",coconut mature water or juice,per_100_g,87.0,20.79,0.5,0.1,4.7,4.7,0.0,17.0,17.0,0.6,AFCD Release 3
F002986,22203,Analysed,"Coconut, fresh, young or immature, water or juice",coconut young or immature water or juice,per_100_g,109.0,26.05,0.2,0.0,6.6,6.6,0.0,5.0,12.0,0.4,AFCD Release 3
F009794,22203,Analysed,"Water, coconut, commercial",water coconut,per_100_g,54.0,12.91,0.2,0.0,3.2,3.2,0.0,36.0,12.0,0.0,AFCD Release 3
F002987,22203,Analysed,"Coconut, grated & desiccated",coconut grated desiccated,per_100_g,2777.0,663.72,6.9,65.4,7.3,6.6,15.4,15.0,12.0,1.7,AFCD Release 3
